  -99.000    13.300    13.200    13.000    12.800    12.600    12.400    12.300
   12.100    12.100    12.000    12.000    12.000    12.000    12.100    12.100
  -99.000    13.200    13.100    12.900    12.700    12.500    12.300    12.100
   12.000    11.900    11.800    11.800    11.900    11.900    12.000    12.000
   12.100    13.200    13.100    12.900    12.700    12.400    12.100    11.900
   11.700    11.600    11.600    11.600    11.600    11.700    11.800    11.900
   12.000    12.100    13.200    13.000    12.800    12.400    12.000    11.600
   11.400    11.200    11.200    11.200    11.300    11.400    11.500    11.600
   11.800    11.800   -99.000    13.200    13.000    12.800    12.300    11.500
   10.900    10.700    10.700    10.700    10.800    11.000    11.100    11.300
   11.500    11.700    11.800    11.800   -99.000   -99.000   -99.000     7.200
    9.000     9.400     9.700     9.900    10.100    10.400    10.600    10.900
   11.000   -99.000   -99.000   -99.000   -99.000   -99.000   -99.000   -99.000
    6.500     6.900     7.800     8.500     9.100     9.500    10.000    10.300
  -99.000   -99.000   -99.000   -99.000   -99.000   -99.000   
   Phase (deg).
  112.260   115.370   118.400   121.560   124.540   127.700   130.830   134.100
  137.610   140.930   144.020   146.830   149.480   152.050   154.640   157.220
  159.800   114.790   117.860   120.830   123.860   126.640   129.730   133.040
  136.410   139.880   143.050   145.950   148.610   151.050   153.410   155.870
  158.350   160.810   117.170   119.910   122.880   125.800   128.820   132.020
  135.170   138.560   141.990   145.110   147.890   150.400   152.750   155.030
  157.330   159.680   161.980   119.040   121.430   124.290   127.380   130.680
  133.880   137.270   140.760   144.220   147.230   149.860   152.230   154.510
  156.730   158.860   161.020   163.120   120.000   121.840   124.940   128.170
  131.630   135.190   138.930   142.770   146.360   149.150   151.630   153.900
  156.130   158.250   160.260   162.200   164.060   -99.000   -99.000   126.060
  128.340   132.530   136.810   140.760   144.810   148.130   150.930   153.290
  155.480   157.580   159.550   161.430   163.170   164.830   -99.000   -99.000
  -99.000   -99.000   135.270   139.120   143.110   146.930   150.010   152.740
  154.940   157.010   158.880   160.690   162.410   164.000   165.510   -99.000
  -99.000   -99.000   -99.000   -99.000   142.490   146.320   149.560   152.180
  154.470   156.490   158.340   160.060   161.700   163.250   164.720   166.080
  -99.000   -99.000   -99.000   -99.000   -99.000   146.690   149.770   152.270
  154.300   156.120   157.880   159.530   161.110   162.580   163.960   165.260
  166.460   -99.000   -99.000   -99.000   -99.000   -99.000   151.660   153.080
  154.820   156.280   157.660   159.110   160.550   161.920   163.230   164.440
  165.570   166.610   -99.000   -99.000   -99.000   -99.000   -99.000   154.930
  155.720   156.910   158.010   159.020   160.170   161.340   162.490   163.610
  164.670   165.650   166.580   -99.000   -99.000   -99.000   -99.000   -99.000
  157.170   157.790   158.590   159.400   160.180   161.010   161.910   162.850
  163.780   164.690   165.550   166.380   -99.000   -99.000   -99.000   -99.000
  -99.000   158.960   159.500   160.000   160.500   161.050   161.640   162.290
  163.030   163.790   164.560   165.300   166.000   -99.000   -99.000   -99.000
  -99.000   161.280   160.890   160.940   161.160   161.360   161.640   162.010
  162.460   163.020   163.640   164.260   164.860   165.450   -99.000   -99.000
  164.840   163.890   162.760   162.380   162.100   162.000   161.930   161.950
  162.100   162.400   162.800   163.250   163.720   164.210   164.690   -99.000
  -99.000   165.620   165.010   164.100   163.490   162.960   162.510   162.130
  161.900   161.880   162.040   162.290   162.600   162.940   163.340   163.800
  -99.000   168.190   167.270   166.340   165.220   164.310   163.440   162.630
  161.920   161.450   161.260   161.310   161.480   161.680   161.930   162.310
  163.010   170.980   170.010   169.010   167.860   166.360   164.960   163.590
  162.330   161.270   160.550   160.190   160.170   160.300   160.490   160.760
  161.190   162.320   172.340   171.710   170.800   169.410   167.550   165.480
  163.350   161.510   160.100   159.180   158.670   158.540   158.650   159.040
  159.590   160.040   -99.000   173.170   173.030   172.460   171.540   168.990
  165.490   162.290   159.790   158.120   157.160   156.610   156.490   156.510
  157.440   158.670   159.720   160.530   -99.000   -99.000   -99.000   152.250
  162.160   160.880   158.240   156.120   154.730   154.230   153.830   154.290
  154.530   -99.000   -99.000   -99.000   -99.000   -99.000   -99.000   -99.000
  146.100   145.250   147.730   148.730   149.550   149.230   150.360   150.840
  -99.000   -99.000   -99.000   -99.000   -99.000   -99.000   
