  -99.000     4.400     4.300     4.300     4.200     4.200     4.400     4.700
    5.200     5.800     6.700     7.900     9.500    11.100    12.800    14.500
   16.100     6.000     5.200     4.800     4.600     4.400     4.300     4.400
    4.700     5.100     5.700     6.600     7.900     9.500    11.400    13.300
   15.100    17.100     6.900     5.800     5.300     5.000     5.000     5.000
    5.000     5.000     5.200     5.700     6.600     7.800     9.500    11.500
   13.600    15.100   -99.000     6.500     5.900     5.300     5.000     6.300
    6.800     6.400     6.100     5.900     6.100     6.700     7.900     9.400
   11.600    14.200    15.900    16.800   -99.000   -99.000   -99.000    18.000
   13.200    10.900     9.100     8.000     7.300     6.900     7.300     8.200
    9.300   -99.000   -99.000   -99.000   -99.000   -99.000   -99.000   -99.000
   19.100    18.000    15.400    12.600    10.500     9.400     8.300     8.400
  -99.000   -99.000   -99.000   -99.000   -99.000   -99.000   
   Phase (deg).
  242.010   246.620   249.480   251.820   253.200   254.120   253.860   253.050
  252.380   251.370   249.830   247.500   244.470   241.250   238.330   236.100
  234.950   260.270   262.210   263.150   264.180   263.740   263.360   263.070
  262.000   260.690   258.580   255.510   251.490   246.370   240.410   234.500
  229.640   226.150   274.150   273.090   273.180   273.360   272.980   273.070
  272.300   270.770   268.980   266.120   261.710   255.490   247.270   237.430
  227.430   219.240   213.490   283.650   280.680   280.060   280.510   281.550
  282.100   281.510   279.930   277.980   274.790   269.040   259.720   246.250
  229.740   214.510   203.550   197.240   289.270   283.530   283.290   285.380
  287.230   288.450   289.370   289.200   288.360   285.700   279.070   265.530
  240.990   211.870   192.790   183.450   179.720   -99.000   -99.000   286.080
  286.600   289.160   293.710   296.930   299.080   300.760   300.210   295.710
  279.040   217.780   175.410   165.200   162.950   163.360   -99.000   -99.000
  -99.000   -99.000   293.850   300.050   305.410   310.490   315.440   320.770
  327.610   352.970   119.970   135.970   141.550   145.670   149.350   -99.000
  -99.000   -99.000   -99.000   -99.000   306.840   315.250   324.040   334.190
  348.660    11.540    54.040    93.360   114.700   125.660   132.710   138.210
  -99.000   -99.000   -99.000   -99.000   -99.000   321.130   330.850   341.180
  354.690    13.340    37.590    64.430    87.660   104.120   115.250   123.180
  129.460   -99.000   -99.000   -99.000   -99.000   -99.000   341.880   349.050
  359.090    11.650    28.730    48.840    68.310    84.830    98.040   108.010
  115.740   122.230   -99.000   -99.000   -99.000   -99.000   -99.000     0.620
    4.480    13.580    23.800    36.970    53.790    69.280    82.160    93.520
  102.410   109.610   115.960   -99.000   -99.000   -99.000   -99.000   -99.000
    9.150    13.160    21.800    31.250    41.480    55.220    68.330    79.360
   89.260    97.520   104.310   110.380   -99.000   -99.000   -99.000   -99.000
  -99.000     7.020    15.910    24.650    33.830    43.460    54.540    66.110
   76.160    85.140    92.990    99.470   105.280   -99.000   -99.000   -99.000
  -99.000   358.130     4.380    14.990    24.520    32.910    42.420    52.710
   63.100    72.860    81.240    88.530    94.800   100.340   -99.000   -99.000
  355.770   349.200   354.960     2.300    10.370    20.680    29.750    39.050
   49.390    59.750    69.210    77.160    83.940    89.950    95.240   -99.000
  -99.000   340.730   343.900   349.360   355.240     2.230    12.630    23.130
   33.660    44.790    55.550    64.880    72.510    78.900    84.600    89.810
  -99.000   304.920   317.710   326.530   334.690   342.280   350.100     1.160
   13.220    25.490    38.070    49.960    59.670    67.290    73.470    79.030
   84.650   281.760   292.760   303.260   310.040   315.560   323.130   332.600
  345.580     0.090    14.880    29.050    42.440    53.250    61.460    67.870
   74.100    81.520   280.800   287.200   293.180   295.860   296.380   302.300
  312.520   326.820   343.650     1.540    18.030    32.740    44.860    55.000
   61.740    66.070   -99.000   281.760   285.180   287.110   281.140   272.960
  281.800   293.530   308.130   325.730   345.640     4.380    21.160    34.350
   49.570    58.430    63.330    65.500   -99.000   -99.000   -99.000   248.680
  254.800   266.020   278.380   292.830   309.370   329.440   348.350     9.130
   20.100   -99.000   -99.000   -99.000   -99.000   -99.000   -99.000   -99.000
  247.730   251.680   259.070   269.360   282.650   297.000   316.290   331.800
  -99.000   -99.000   -99.000   -99.000   -99.000   -99.000   
